avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct,active,phone_Android,phone_iPhone,city_Astapor,city_King's Landing,city_Winterfell,rating_stated
2.34,4.8,5.0,1.05,12.0,3,False,48.0,True,0,1,0,1,0,True
7.07,5.0,3.0,1.0,0.0,1,False,100.0,False,0,1,0,0,1,True
1.49,4.2,4.4,1.0,0.0,5,True,82.4,True,0,1,0,0,1,True
8.34,5.0,5.0,1.2,20.0,1,False,0.0,True,0,1,0,1,0,True
2.26,5.0,4.8,1.0,0.0,0,True,25.0,True,0,1,0,1,0,True
1.77,5.0,4.0,1.0,0.0,1,True,100.0,False,0,1,0,0,1,True
1.12,5.0,4.601696940726505,1.0,0.0,0,False,100.0,False,0,1,0,1,0,False
22.76,5.0,5.0,1.0,0.0,1,False,0.0,False,0,1,0,0,1,True
7.12,5.0,5.0,1.0,0.0,1,False,100.0,False,0,1,1,0,0,True
6.19,5.0,5.0,1.25,50.0,1,False,0.0,False,1,0,1,0,0,True
1.57,4.5,4.8,1.0,0.0,6,False,83.3,False,1,0,0,0,1,True
4.21,4.0,4.5,1.35,40.0,0,False,0.0,False,0,1,0,0,1,True
4.12,5.0,4.0,2.13,75.0,2,False,0.0,False,0,1,1,0,0,True
3.4,5.0,4.0,1.0,0.0,1,False,100.0,False,1,0,0,0,1,True
19.32,5.0,4.601696940726505,1.0,0.0,0,True,100.0,False,1,0,0,0,1,False
10.43,5.0,5.0,1.33,16.7,2,False,16.7,True,0,1,0,1,0,True
1.44,5.0,4.601696940726505,1.0,0.0,0,True,100.0,True,0,1,1,0,0,False
2.38,5.0,5.0,1.0,0.0,0,False,0.0,False,0,1,0,0,1,True
4.42,4.7,5.0,1.11,14.7,2,False,61.8,True,0,1,1,0,0,True
3.57,4.9,4.8,1.56,33.3,4,True,66.7,False,0,1,0,0,1,True
6.09,5.0,4.3,1.0,0.0,1,True,75.0,False,1,0,0,0,1,True
3.78,5.0,5.0,1.0,0.0,2,True,100.0,False,0,1,0,0,1,True
24.19,5.0,5.0,1.0,0.0,0,True,100.0,True,0,1,0,0,1,True
7.28,5.0,3.0,1.0,0.0,1,False,0.0,False,1,0,1,0,0,True
1.9,4.7,5.0,1.08,33.3,2,False,33.3,True,0,1,0,0,1,True
1.35,4.7,5.0,1.0,0.0,0,True,100.0,True,0,1,0,0,1,True
3.77,5.0,4.6,1.0,0.0,5,False,100.0,False,0,1,0,1,0,True
3.99,5.0,5.0,1.0,0.0,5,False,100.0,False,0,1,1,0,0,True
7.16,5.0,5.0,1.25,25.0,0,False,25.0,True,1,0,0,1,0,True
4.85,4.7,4.6,1.0,0.0,4,True,84.6,True,0,1,0,0,1,True
6.92,3.7,5.0,1.0,0.0,0,True,0.0,False,0,1,0,0,1,True
2.22,5.0,4.601696940726505,1.0,0.0,1,False,100.0,False,0,1,0,1,0,False
4.22,5.0,5.0,1.0,0.0,0,False,0.0,False,0,1,1,0,0,True
8.44,5.0,4.3,1.0,0.0,0,True,80.0,True,0,1,0,1,0,True
3.22,4.5,4.0,1.0,0.0,2,False,100.0,False,0,1,1,0,0,True
4.79,4.9,5.0,1.1,8.3,9,False,95.8,True,0,1,1,0,0,True
4.66,4.5,5.0,1.0,0.0,0,False,80.0,False,0,1,0,0,1,True
10.55,5.0,5.0,1.0,0.0,2,False,100.0,False,0,1,1,0,0,True
4.24,5.0,4.7,1.0,0.0,0,True,100.0,False,0,1,1,0,0,True
3.66,5.0,5.0,1.0,0.0,2,False,100.0,True,1,0,0,1,0,True
3.6,4.8,4.3,1.0,0.0,3,True,40.0,False,0,1,0,0,1,True
1.19,5.0,5.0,1.0,0.0,2,False,66.7,True,0,1,0,0,1,True
4.6,5.0,5.0,1.0,0.0,1,False,100.0,False,0,1,1,0,0,True
2.94,4.0,5.0,1.0,0.0,2,False,75.0,False,0,1,0,0,1,True
3.49,4.8,4.8,1.0,0.0,7,False,46.2,False,1,0,0,0,1,True
1.05,5.0,4.0,1.0,0.0,0,False,100.0,False,0,1,1,0,0,True
1.63,5.0,4.601696940726505,1.0,0.0,0,False,0.0,False,1,0,1,0,0,False
12.48,5.0,5.0,1.0,0.0,1,True,100.0,False,0,1,1,0,0,True
7.12,4.9,4.7,1.21,28.6,0,False,85.7,False,0,1,0,0,1,True
5.21,5.0,5.0,1.0,0.0,3,False,100.0,False,0,1,0,0,1,True
6.56,5.0,5.0,1.17,66.7,3,False,33.3,False,1,0,0,0,1,True
10.75,5.0,4.0,1.0,0.0,2,False,100.0,False,0,1,0,0,1,True
5.5,5.0,4.0,1.0,0.0,0,False,100.0,False,1,0,1,0,0,True
10.99,5.0,5.0,1.0,0.0,2,True,100.0,False,0,1,0,0,1,True
2.47,4.8,4.4,1.39,26.3,11,False,36.8,True,0,1,1,0,0,True
16.9,5.0,4.601696940726505,1.0,0.0,0,True,100.0,False,1,0,0,0,1,False
5.75,5.0,5.0,1.0,0.0,1,False,100.0,False,0,1,0,0,1,True
2.52,5.0,4.601696940726505,1.0,0.0,0,False,100.0,False,0,1,0,1,0,False
6.14,5.0,4.601696940726505,1.0,0.0,0,False,100.0,True,1,0,1,0,0,False
1.94,5.0,4.601696940726505,1.0,0.0,1,True,0.0,False,0,1,0,0,1,False
9.82,4.9,3.0,1.0,0.0,0,False,0.0,True,0,1,0,0,1,True
2.46,4.8,4.0,1.0,0.0,1,False,33.3,True,0,1,0,0,1,True
4.25,4.8,4.9,1.0,0.0,1,True,100.0,True,0,1,1,0,0,True
7.48,5.0,5.0,1.0,0.0,2,False,50.0,False,1,0,0,1,0,True
5.98,5.0,4.6,1.0,0.0,0,False,71.4,True,0,1,0,1,0,True
4.56,5.0,5.0,1.0,0.0,1,False,50.0,False,0,1,0,0,1,True
5.61,4.3,4.7,1.13,15.4,4,True,69.2,True,0,1,0,1,0,True
14.84,4.9,4.9,1.0,0.0,4,False,81.8,True,0,1,0,1,0,True
0.74,5.0,4.601696940726505,1.0,0.0,1,True,0.0,False,0,1,1,0,0,False
5.95,5.0,5.0,1.0,0.0,0,False,0.0,True,0,1,0,1,0,True
4.96,4.9,4.4,1.08,4.0,15,False,84.0,False,0,1,0,0,1,True
1.84,5.0,3.8,1.0,0.0,2,True,50.0,True,1,0,1,0,0,True
4.87,4.4,4.8,1.0,0.0,3,True,35.7,True,0,1,0,0,1,True
0.82,5.0,4.8,1.0,0.0,0,False,25.0,False,0,1,1,0,0,True
1.41,5.0,4.0,1.0,0.0,1,False,0.0,False,1,0,0,1,0,True
7.67,5.0,4.0,1.0,0.0,0,False,100.0,False,0,1,0,0,1,True
7.46,5.0,4.601696940726505,1.0,0.0,1,False,0.0,False,0,1,1,0,0,False
1.53,5.0,5.0,1.0,0.0,0,True,100.0,False,1,0,1,0,0,True
6.81,4.5,4.601696940726505,1.0,0.0,2,True,100.0,False,0,0,0,0,1,False
2.86,4.6,4.9,1.03,11.1,4,False,11.1,False,0,1,1,0,0,True
3.13,5.0,5.0,1.0,0.0,2,False,100.0,False,0,1,0,0,1,True
3.59,5.0,5.0,1.0,0.0,1,False,100.0,False,1,0,0,0,1,True
4.66,4.4,3.7,1.11,5.6,5,True,55.6,True,0,1,0,0,1,True
8.83,4.8,4.1,1.15,16.7,2,True,33.3,True,0,1,1,0,0,True
4.2,4.7,4.1,1.08,5.9,15,False,100.0,False,0,1,0,1,0,True
5.52,4.9,4.4,1.0,0.0,7,True,100.0,False,0,1,0,0,1,True
6.93,5.0,4.601696940726505,1.0,0.0,0,True,0.0,True,0,1,1,0,0,False
2.2,4.7,4.9,1.02,5.7,3,True,71.7,True,1,0,0,0,1,True
6.37,4.9,5.0,1.07,4.2,6,False,25.0,False,0,1,1,0,0,True
2.58,5.0,5.0,1.0,0.0,3,True,100.0,False,0,1,1,0,0,True
3.54,4.7,4.8,1.23,26.7,9,False,40.0,False,1,0,1,0,0,True
6.5,4.3,5.0,1.0,0.0,1,False,0.0,True,0,1,0,1,0,True
2.63,4.4,3.7,1.07,14.3,6,False,50.0,True,0,1,0,0,1,True
3.88,5.0,4.0,1.0,0.0,0,False,0.0,False,0,1,0,0,1,True
5.2,4.8,4.5,1.0,0.0,2,True,0.0,False,1,0,0,0,1,True
4.54,3.7,1.0,1.0,0.0,1,True,0.0,False,1,0,1,0,0,True
14.11,5.0,4.601696940726505,1.0,0.0,2,False,50.0,False,0,1,0,0,1,False
4.88,4.7,5.0,1.0,0.0,2,False,50.0,False,0,1,0,0,1,True
3.83,4.7,4.3,1.33,33.3,2,False,66.7,False,0,1,0,0,1,True
3.07,4.4,5.0,1.2,6.7,4,True,66.7,True,1,0,1,0,0,True
4.99,4.8,4.7,1.11,11.5,5,False,69.2,True,0,1,0,0,1,True
1.95,4.8,4.8,1.06,25.0,2,True,25.0,False,1,0,1,0,0,True
2.48,5.0,4.601696940726505,1.0,0.0,1,True,100.0,False,0,1,1,0,0,False
1.13,5.0,4.601696940726505,1.0,0.0,3,True,100.0,True,0,1,0,0,1,False
15.22,5.0,5.0,1.0,0.0,1,False,100.0,False,1,0,0,0,1,True
6.4,4.8,5.0,1.0,0.0,4,False,83.3,False,1,0,0,0,1,True
4.62,4.5,4.2,1.24,12.5,8,True,33.3,True,0,1,1,0,0,True
4.18,5.0,4.601696940726505,1.0,0.0,1,False,100.0,False,0,1,0,0,1,False
1.02,5.0,5.0,1.0,0.0,1,False,0.0,False,1,0,0,0,1,True
4.26,4.4,5.0,1.17,33.3,3,False,50.0,False,1,0,1,0,0,True
27.48,5.0,4.601696940726505,1.0,0.0,2,False,100.0,True,0,1,0,0,1,False
3.41,5.0,4.0,1.0,0.0,2,True,100.0,False,1,0,1,0,0,True
5.3,4.6,4.2,1.23,15.2,6,True,57.6,True,0,1,1,0,0,True
9.22,4.0,3.0,1.0,0.0,2,False,50.0,False,1,0,1,0,0,True
12.85,5.0,2.0,1.0,0.0,2,True,100.0,False,0,1,0,0,1,True
3.1,4.8,3.8,1.16,21.4,1,False,92.9,True,0,1,0,0,1,True
3.92,5.0,4.601696940726505,1.75,100.0,1,False,0.0,False,0,1,1,0,0,False
9.43,5.0,5.0,1.0,0.0,3,True,100.0,False,0,1,0,0,1,True
3.73,5.0,4.601696940726505,1.0,0.0,1,False,100.0,False,0,1,1,0,0,False
5.38,4.5,3.5,2.88,100.0,0,False,0.0,True,0,0,0,0,1,True
7.9,5.0,5.0,1.0,0.0,2,False,100.0,False,0,1,0,1,0,True
3.96,5.0,5.0,1.0,0.0,3,False,66.7,True,0,1,0,1,0,True
13.99,5.0,3.0,1.0,0.0,0,False,0.0,False,0,1,0,0,1,True
3.41,5.0,5.0,1.25,100.0,1,False,0.0,False,0,1,0,1,0,True
22.3,5.0,5.0,1.0,0.0,0,False,100.0,False,1,0,0,0,1,True
1.28,5.0,5.0,1.0,0.0,1,False,0.0,False,0,1,0,0,1,True
3.41,4.8,4.4,1.08,8.3,5,True,83.3,True,0,1,0,0,1,True
9.26,5.0,4.0,1.04,16.7,2,False,66.7,False,0,1,0,0,1,True
4.66,5.0,4.5,1.0,0.0,0,False,75.0,False,1,0,0,0,1,True
1.64,4.9,4.8,1.54,57.1,2,True,100.0,True,0,1,0,1,0,True
6.73,4.7,4.0,1.0,0.0,2,False,16.7,False,0,1,0,1,0,True
4.33,5.0,4.5,1.0,0.0,2,False,50.0,False,0,1,0,0,1,True
1.37,4.4,5.0,1.0,0.0,15,False,90.9,False,0,1,1,0,0,True
2.22,5.0,5.0,1.42,33.3,2,False,66.7,False,0,1,1,0,0,True
4.56,5.0,4.601696940726505,1.0,0.0,0,False,100.0,True,1,0,0,1,0,False
13.94,5.0,5.0,1.0,0.0,1,False,100.0,False,1,0,0,0,1,True
6.32,5.0,4.601696940726505,1.0,0.0,1,True,0.0,False,1,0,1,0,0,False
3.69,4.9,4.7,1.13,12.5,3,True,25.0,True,0,1,0,1,0,True
3.84,4.8,4.0,1.0,0.0,3,False,75.0,False,0,1,0,0,1,True
6.59,5.0,5.0,1.15,20.0,0,False,20.0,True,0,1,0,1,0,True
5.92,5.0,5.0,1.0,0.0,3,False,100.0,False,0,1,0,0,1,True
2.69,5.0,5.0,1.0,0.0,2,False,50.0,False,0,1,1,0,0,True
2.98,5.0,3.0,1.0,0.0,0,False,25.0,False,1,0,1,0,0,True
4.54,4.7,5.0,1.0,0.0,0,True,83.3,True,0,1,0,0,1,True
15.16,5.0,4.0,1.0,0.0,0,False,100.0,True,0,1,0,1,0,True
2.0,4.9,4.7,1.34,12.5,1,False,87.5,True,0,1,1,0,0,True
13.43,5.0,4.0,1.0,0.0,1,False,100.0,False,1,0,0,0,1,True
1.13,5.0,4.0,1.0,0.0,0,True,0.0,False,1,0,0,0,1,True
2.63,5.0,4.601696940726505,1.4,20.0,0,False,40.0,True,1,0,0,0,1,False
1.26,4.0,5.0,1.0,0.0,0,False,0.0,False,0,1,0,0,1,True
23.29,5.0,5.0,1.0,0.0,2,False,25.0,False,0,1,1,0,0,True
3.61,4.4,4.5,1.01,2.8,3,True,75.0,False,1,0,1,0,0,True
4.03,5.0,5.0,1.0,0.0,0,False,50.0,True,1,0,1,0,0,True
8.03,5.0,5.0,1.0,0.0,0,False,100.0,False,1,0,1,0,0,True
16.18,4.5,4.601696940726505,1.0,0.0,1,True,50.0,False,0,1,0,0,1,False
5.84,5.0,2.0,1.0,0.0,2,False,100.0,False,0,1,0,0,1,True
2.63,4.9,3.5,1.0,0.0,2,False,62.5,False,0,1,0,0,1,True
3.35,5.0,4.601696940726505,1.0,0.0,0,True,100.0,False,0,1,1,0,0,False
3.11,4.5,4.601696940726505,1.0,0.0,0,False,50.0,False,1,0,1,0,0,False
7.42,3.0,5.0,1.0,0.0,1,False,100.0,False,1,0,0,0,1,True
3.95,5.0,5.0,1.0,0.0,1,False,0.0,False,1,0,0,0,1,True
14.21,5.0,5.0,1.0,0.0,0,False,100.0,False,0,1,0,0,1,True
8.75,5.0,5.0,1.0,0.0,1,True,100.0,False,1,0,0,0,1,True
13.5,5.0,5.0,1.0,0.0,5,True,76.9,True,0,1,0,1,0,True
2.94,5.0,5.0,1.0,0.0,0,False,50.0,True,0,1,0,0,1,True
5.83,5.0,5.0,1.0,0.0,0,False,100.0,False,0,1,0,0,1,True
2.87,5.0,5.0,1.75,100.0,0,False,0.0,False,1,0,0,0,1,True
2.83,4.5,5.0,1.0,0.0,0,False,50.0,False,1,0,0,0,1,True
3.26,5.0,4.7,1.11,14.3,0,False,28.6,True,1,0,1,0,0,True
1.91,3.5,5.0,1.0,0.0,1,True,75.0,False,0,1,1,0,0,True
1.11,5.0,4.5,2.0,100.0,0,False,0.0,True,0,1,0,1,0,True
10.4,5.0,5.0,1.0,0.0,1,False,100.0,False,1,0,1,0,0,True
10.36,5.0,4.601696940726505,1.63,50.0,0,True,50.0,True,0,1,0,0,1,False
0.99,5.0,4.5,1.0,0.0,2,True,100.0,False,0,1,0,0,1,True
5.75,5.0,4.0,1.25,12.5,1,True,75.0,False,0,1,1,0,0,True
2.44,5.0,4.0,1.0,0.0,1,True,100.0,False,0,1,1,0,0,True
4.91,4.0,4.601696940726505,1.0,0.0,1,False,0.0,False,0,1,0,0,1,False
16.45,1.0,4.0,1.0,0.0,1,True,100.0,False,0,1,1,0,0,True
3.84,3.5,4.601696940726505,1.0,0.0,1,False,50.0,True,0,1,0,0,1,False
6.65,4.3,4.3,1.05,7.7,0,True,90.4,False,0,1,0,0,1,True
2.12,5.0,5.0,1.5,100.0,0,False,0.0,False,1,0,1,0,0,True
6.54,5.0,4.601696940726505,1.0,0.0,0,False,0.0,False,1,0,0,0,1,False
3.32,4.7,4.8,1.13,13.6,1,False,69.5,True,0,1,0,0,1,True
28.79,5.0,4.0,1.0,0.0,1,True,0.0,False,1,0,0,0,1,True
1.57,5.0,5.0,1.06,25.0,0,False,25.0,True,0,1,0,1,0,True
10.22,5.0,4.601696940726505,1.0,0.0,0,False,100.0,False,1,0,1,0,0,False
14.87,5.0,5.0,1.0,0.0,0,False,100.0,False,0,1,0,0,1,True
5.26,4.7,4.8,1.07,11.4,4,True,65.9,True,1,0,1,0,0,True
9.29,5.0,5.0,1.0,0.0,1,False,100.0,False,0,1,0,0,1,True
2.69,4.8,4.7,1.09,15.0,5,False,80.0,True,0,1,0,0,1,True
1.09,5.0,5.0,1.0,0.0,0,False,50.0,False,1,0,0,0,1,True
2.03,5.0,4.3,1.0,0.0,3,True,57.1,False,0,1,1,0,0,True
8.82,5.0,4.601696940726505,1.0,0.0,0,False,100.0,False,0,1,1,0,0,False
5.86,5.0,5.0,1.0,0.0,3,True,100.0,False,0,1,1,0,0,True
1.79,5.0,4.601696940726505,1.0,0.0,0,False,0.0,False,1,0,1,0,0,False
2.68,5.0,4.3,1.0,0.0,0,False,100.0,False,1,0,0,0,1,True
2.53,4.9,5.0,1.1,15.6,11,True,46.9,True,0,1,0,1,0,True
15.5,5.0,5.0,1.0,0.0,1,False,0.0,False,0,1,0,1,0,True
3.1,5.0,4.5,1.17,33.3,1,False,16.7,True,0,1,0,0,1,True
5.63,5.0,5.0,1.0,0.0,2,True,0.0,False,0,1,0,0,1,True
3.98,5.0,4.601696940726505,1.0,0.0,0,False,0.0,False,0,1,0,0,1,False
4.59,4.8,4.8,1.0,0.0,4,False,76.9,True,0,1,0,0,1,True
14.98,5.0,5.0,1.19,25.0,4,False,100.0,False,0,1,0,1,0,True
3.39,5.0,5.0,1.0,0.0,0,True,100.0,False,1,0,0,1,0,True
1.32,5.0,4.601696940726505,2.0,100.0,0,False,0.0,False,0,1,0,0,1,False
27.01,5.0,5.0,1.0,0.0,0,True,100.0,False,1,0,0,0,1,True
4.86,5.0,5.0,1.0,0.0,0,False,50.0,False,1,0,1,0,0,True
3.06,4.9,4.8,1.13,17.6,6,False,100.0,True,0,1,0,1,0,True
6.46,5.0,5.0,1.5,33.3,1,True,0.0,True,0,1,0,1,0,True
8.16,4.5,4.7,1.0,0.0,0,True,80.0,True,0,1,0,1,0,True
0.77,5.0,5.0,1.0,0.0,1,False,100.0,False,0,1,0,0,1,True
2.79,5.0,4.0,1.33,33.3,3,False,0.0,False,0,1,0,1,0,True
4.23,4.5,4.8,1.0,0.0,4,True,100.0,False,1,0,0,0,1,True
26.44,5.0,4.601696940726505,1.0,0.0,1,False,100.0,False,0,1,0,0,1,False
3.75,5.0,4.8,1.0,0.0,3,False,20.0,False,0,1,0,0,1,True
4.88,4.8,4.0,1.02,9.5,5,False,52.4,True,1,0,0,0,1,True
4.3,5.0,4.0,1.0,0.0,1,False,83.3,False,1,0,0,0,1,True
2.24,5.0,5.0,1.0,0.0,2,True,100.0,False,0,1,0,1,0,True
6.35,5.0,5.0,1.0,0.0,1,False,100.0,False,1,0,0,0,1,True
4.55,4.4,4.4,1.11,14.3,4,True,85.7,True,0,1,0,0,1,True
3.0,5.0,5.0,1.0,0.0,3,False,100.0,False,1,0,0,0,1,True
3.88,4.7,4.3,1.0,0.0,7,True,100.0,False,0,1,1,0,0,True
8.48,5.0,4.8,1.0,0.0,2,False,71.4,True,1,0,0,0,1,True
2.47,5.0,5.0,1.0,0.0,3,False,66.7,False,1,0,0,0,1,True
2.57,4.8,2.8,1.13,26.3,4,False,63.2,True,0,1,0,0,1,True
0.79,5.0,5.0,1.0,0.0,0,False,0.0,False,0,1,0,0,1,True
6.53,4.9,4.6,1.14,18.2,5,False,68.2,False,0,1,0,0,1,True
14.3,5.0,4.0,1.0,0.0,1,False,100.0,False,0,1,1,0,0,True
2.16,4.6,4.3,1.03,12.5,2,False,87.5,True,0,1,1,0,0,True
3.45,4.8,4.9,1.01,5.6,5,True,33.3,True,0,1,0,1,0,True
2.77,4.0,4.601696940726505,1.0,0.0,0,False,0.0,True,1,0,1,0,0,False
10.58,5.0,5.0,1.0,0.0,1,False,100.0,False,0,1,0,0,1,True
3.28,5.0,5.0,1.0,0.0,2,False,50.0,False,0,1,0,0,1,True
7.96,3.0,4.601696940726505,1.0,0.0,1,False,0.0,False,0,1,0,0,1,False
1.12,4.8,5.0,1.13,50.0,0,True,50.0,True,0,1,1,0,0,True
4.56,5.0,4.7,1.02,10.0,4,False,70.0,True,0,1,1,0,0,True
1.57,5.0,5.0,1.0,0.0,2,False,100.0,True,0,1,0,1,0,True
3.85,5.0,5.0,1.0,0.0,2,False,100.0,False,1,0,0,1,0,True
1.15,5.0,5.0,1.0,0.0,2,False,0.0,False,0,1,1,0,0,True
5.83,4.9,3.5,1.0,0.0,1,True,85.7,True,0,1,1,0,0,True
2.12,4.5,3.9,1.0,0.0,3,False,58.3,False,1,0,0,0,1,True
2.11,3.0,4.601696940726505,1.0,0.0,0,False,0.0,False,1,0,0,1,0,False
4.48,5.0,4.5,1.0,0.0,2,False,60.0,False,1,0,0,0,1,True
9.66,5.0,5.0,1.0,0.0,1,False,100.0,True,0,1,0,0,1,True
2.63,4.3,4.6,1.19,22.2,0,False,33.3,True,0,1,0,0,1,True
1.69,4.7,5.0,1.0,0.0,3,False,50.0,False,1,0,0,0,1,True
2.58,4.8,5.0,1.0,0.0,4,True,72.0,True,0,1,0,1,0,True
9.12,4.0,5.0,1.0,0.0,0,False,100.0,True,1,0,0,1,0,True
13.11,5.0,5.0,1.0,0.0,1,False,75.0,False,0,1,1,0,0,True
2.31,4.4,4.5,1.03,12.5,2,False,50.0,True,0,1,0,1,0,True
3.43,4.9,4.7,1.01,5.3,6,True,73.7,True,0,1,1,0,0,True
1.14,5.0,5.0,1.0,0.0,1,False,100.0,False,1,0,0,0,1,True
6.6,5.0,5.0,1.0,0.0,1,True,75.0,False,0,1,0,0,1,True
5.61,3.7,3.3,1.42,66.7,0,True,33.3,False,0,1,1,0,0,True
11.74,5.0,1.0,1.0,0.0,0,False,100.0,True,0,1,1,0,0,True
11.96,5.0,5.0,1.0,0.0,1,False,100.0,False,0,1,1,0,0,True
3.42,5.0,5.0,1.0,0.0,0,False,80.0,True,1,0,0,0,1,True
1.71,4.3,5.0,1.0,0.0,1,False,33.3,False,1,0,0,0,1,True
4.53,4.5,2.7,1.0,0.0,5,True,66.7,False,0,1,1,0,0,True
1.25,5.0,4.5,1.15,20.0,2,False,100.0,False,1,0,0,1,0,True
2.47,5.0,4.8,1.0,0.0,3,False,62.5,False,1,0,0,0,1,True
2.51,4.9,5.0,1.1,5.9,1,False,58.8,False,0,1,1,0,0,True
2.61,5.0,5.0,1.0,0.0,0,False,100.0,False,0,1,1,0,0,True
2.4,4.4,4.6,1.0,0.0,3,False,77.8,True,0,1,0,0,1,True
2.71,4.7,5.0,1.12,11.8,2,True,76.5,True,1,0,1,0,0,True
8.13,4.9,4.7,1.0,0.0,6,False,57.1,False,0,1,0,0,1,True
2.67,5.0,5.0,1.5,50.0,0,False,50.0,True,0,1,0,1,0,True
3.05,5.0,5.0,1.0,0.0,2,False,100.0,False,0,1,0,1,0,True
4.63,4.7,4.8,1.04,7.4,3,True,70.4,True,1,0,1,0,0,True
2.28,4.7,4.9,1.0,1.0,20,False,94.9,True,0,1,0,0,1,True
6.27,5.0,4.8,1.0,0.0,6,True,100.0,True,0,1,0,1,0,True
2.14,4.9,4.9,1.13,20.0,3,False,30.0,False,0,1,1,0,0,True
1.42,4.8,5.0,1.0,0.0,3,True,50.0,True,1,0,0,1,0,True
7.17,5.0,4.8,1.0,0.0,1,True,100.0,False,0,1,1,0,0,True
6.9,5.0,5.0,1.0,0.0,1,False,100.0,True,0,1,0,1,0,True
5.79,5.0,5.0,1.0,0.0,0,True,100.0,False,1,0,1,0,0,True
2.38,4.9,4.3,1.05,4.5,3,True,81.8,True,0,1,1,0,0,True
4.11,4.9,4.8,1.05,8.0,5,True,68.0,True,1,0,0,1,0,True
2.28,4.9,3.2,1.17,25.0,4,True,50.0,True,0,1,0,0,1,True
3.88,4.9,3.3,1.02,6.7,4,True,20.0,True,0,1,0,1,0,True
2.24,5.0,4.601696940726505,1.0,0.0,0,True,0.0,True,1,0,0,1,0,False
11.0,4.8,4.0,1.0,0.0,5,False,60.0,False,1,0,1,0,0,True
14.42,5.0,5.0,1.0,0.0,2,False,0.0,False,1,0,0,0,1,True
7.34,5.0,5.0,1.0,0.0,1,False,100.0,False,0,1,1,0,0,True
4.58,5.0,4.601696940726505,1.0,0.0,1,False,50.0,False,1,0,1,0,0,False
1.84,5.0,5.0,1.0,0.0,2,False,0.0,False,0,1,0,0,1,True
2.8,5.0,4.5,1.36,31.8,6,False,59.1,False,1,0,1,0,0,True
1.12,5.0,5.0,1.0,0.0,1,False,100.0,False,0,1,1,0,0,True
2.31,5.0,5.0,1.0,0.0,0,True,100.0,False,0,1,1,0,0,True
2.69,4.8,4.7,1.03,2.3,8,True,47.7,True,0,1,0,1,0,True
1.72,4.3,4.601696940726505,1.0,0.0,1,False,100.0,False,1,0,1,0,0,False
2.25,5.0,4.0,1.0,0.0,2,False,100.0,False,0,1,0,0,1,True
7.68,5.0,5.0,1.0,0.0,2,True,100.0,False,1,0,1,0,0,True
1.36,5.0,4.601696940726505,1.0,0.0,0,False,0.0,False,0,1,0,1,0,False
8.35,5.0,2.0,1.0,0.0,2,False,100.0,False,1,0,0,1,0,True
29.21,5.0,4.2,1.0,0.0,6,True,100.0,False,1,0,0,0,1,True
2.92,4.6,5.0,1.0,0.0,1,False,90.9,True,0,1,0,1,0,True
2.69,4.7,4.8,1.22,26.7,0,False,93.3,True,0,1,0,1,0,True
9.5,4.6,4.9,1.02,7.1,0,True,57.1,True,0,1,0,0,1,True
4.21,4.4,4.7,1.15,20.0,1,True,0.0,True,0,1,1,0,0,True
10.81,4.0,5.0,1.0,0.0,0,False,50.0,False,0,1,0,1,0,True
0.43,5.0,4.0,1.0,0.0,2,True,0.0,False,0,1,0,0,1,True
0.67,5.0,5.0,1.0,0.0,1,False,50.0,False,1,0,1,0,0,True
5.44,5.0,4.9,1.04,8.3,3,True,75.0,True,0,1,0,1,0,True
13.59,5.0,5.0,1.08,33.3,3,False,100.0,False,1,0,0,1,0,True
8.28,4.0,4.601696940726505,2.5,100.0,1,False,0.0,False,0,1,1,0,0,False
3.44,5.0,4.601696940726505,1.0,0.0,1,False,0.0,False,1,0,0,0,1,False
3.22,5.0,4.601696940726505,1.5,100.0,0,False,0.0,False,0,1,0,0,1,False
3.88,4.6,4.8,1.0,0.0,12,False,43.8,False,1,0,0,0,1,True
8.24,4.8,3.9,1.0,0.0,3,False,63.9,False,1,0,0,0,1,True
2.88,5.0,4.0,1.19,25.0,4,False,100.0,False,1,0,0,0,1,True
15.75,5.0,4.601696940726505,1.0,0.0,1,False,100.0,False,0,1,0,0,1,False
4.21,4.7,5.0,1.5,33.3,0,True,33.3,False,0,1,1,0,0,True
5.24,4.8,4.8,1.07,17.4,0,True,73.9,True,0,1,0,1,0,True
3.29,4.3,4.6,1.02,6.7,3,False,66.7,True,0,1,0,0,1,True
1.61,5.0,4.2,1.0,0.0,2,False,100.0,True,0,1,0,1,0,True
6.38,4.8,5.0,1.0,0.0,3,True,20.0,False,0,1,0,0,1,True
4.14,5.0,2.8,1.0,0.0,5,True,60.0,False,0,1,0,0,1,True
3.5,4.9,5.0,1.01,5.3,1,False,78.9,False,1,0,0,0,1,True
5.16,4.8,5.0,1.08,7.7,4,False,46.2,True,0,1,0,1,0,True
4.69,4.4,2.7,1.0,0.0,26,True,82.9,False,0,1,0,0,1,True
13.42,5.0,5.0,1.0,0.0,1,False,50.0,False,0,1,0,0,1,True
12.13,5.0,5.0,1.0,0.0,0,False,100.0,False,1,0,0,1,0,True
5.23,5.0,4.0,1.33,33.3,0,False,33.3,False,0,1,1,0,0,True
4.19,4.8,5.0,1.04,16.7,1,False,16.7,True,0,1,0,0,1,True
7.09,5.0,4.601696940726505,1.0,0.0,1,False,0.0,False,0,1,0,0,1,False
